date,count,tested,percentage,count_14day,tested_14day,percentage_14day,Unknown tested,Unknown count,Unknown percentage,<20 tested,<20 count,<20 percentage,20-29 tested,20-29 count,20-29 percentage,30-39 tested,30-39 count,30-39 percentage,40-49 tested,40-49 count,40-49 percentage,50-59 tested,50-59 count,50-59 percentage,60-69 tested,60-69 count,60-69 percentage,70-79 tested,70-79 count,70-79 percentage,80+ tested,80+ count,80+ percentage,Unknown tested_14day,Unknown count_14day,Unknown percentage_14day,<20 tested_14day,<20 count_14day,<20 percentage_14day,20-29 tested_14day,20-29 count_14day,20-29 percentage_14day,30-39 tested_14day,30-39 count_14day,30-39 percentage_14day,40-49 tested_14day,40-49 count_14day,40-49 percentage_14day,50-59 tested_14day,50-59 count_14day,50-59 percentage_14day,60-69 tested_14day,60-69 count_14day,60-69 percentage_14day,70-79 tested_14day,70-79 count_14day,70-79 percentage_14day,80+ tested_14day,80+ count_14day,80+ percentage_14day
2020-08-06,5.0,189.0,0.026455026455026454,4.571428571428571,184.28571428571428,0.024806201550387597,0.0,0.0,,35.0,1.0,0.02857142857142857,27.0,1.0,0.037037037037037035,29.0,0.0,0.0,36.0,0.0,0.0,25.0,1.0,0.04,20.0,0.0,0.0,13.0,1.0,0.07692307692307693,5.0,0.0,0.0,0.0,0.0,,32.714285714285715,1.0,0.03056768558951965,29.0,1.0,0.034482758620689655,26.785714285714285,0.7142857142857143,0.02666666666666667,31.928571428571427,0.8571428571428571,0.026845637583892617,24.714285714285715,0.35714285714285715,0.014450867052023121,19.642857142857142,0.35714285714285715,0.018181818181818184,14.214285714285714,0.14285714285714285,0.010050251256281407,5.428571428571429,0.07142857142857142,0.013157894736842105
2020-08-07,5.0,188.0,0.026595744680851064,4.571428571428571,183.0,0.02498048399687744,0.0,0.0,,35.0,1.0,0.02857142857142857,27.0,1.0,0.037037037037037035,27.0,1.0,0.037037037037037035,35.0,2.0,0.05714285714285714,25.0,0.0,0.0,21.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,32.5,0.8571428571428571,0.026373626373626374,29.214285714285715,1.0714285714285714,0.036674816625916866,26.428571428571427,0.7142857142857143,0.02702702702702703,31.785714285714285,0.9285714285714286,0.029213483146067417,24.428571428571427,0.35714285714285715,0.014619883040935673,19.5,0.35714285714285715,0.018315018315018316,14.0,0.14285714285714285,0.01020408163265306,5.214285714285714,0.07142857142857142,0.0136986301369863
2020-08-08,4.0,189.0,0.021164021164021163,4.5,184.21428571428572,0.0244280728964715,0.0,0.0,,38.0,2.0,0.05263157894736842,27.0,1.0,0.037037037037037035,29.0,1.0,0.034482758620689655,37.0,0.0,0.0,24.0,1.0,0.041666666666666664,20.0,1.0,0.05,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,33.285714285714285,0.9285714285714286,0.027896995708154508,28.857142857142858,1.0714285714285714,0.03712871287128713,26.857142857142858,0.7142857142857143,0.026595744680851064,32.714285714285715,0.8571428571428571,0.026200873362445413,24.5,0.42857142857142855,0.01749271137026239,19.5,0.42857142857142855,0.021978021978021976,14.0,0.14285714285714285,0.01020408163265306,4.928571428571429,0.07142857142857142,0.014492753623188404
2020-08-09,6.0,188.0,0.031914893617021274,4.642857142857143,185.42857142857142,0.02503852080123267,0.0,0.0,,36.0,1.0,0.027777777777777776,25.0,1.0,0.04,27.0,2.0,0.07407407407407407,36.0,2.0,0.05555555555555555,23.0,1.0,0.043478260869565216,20.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,33.785714285714285,1.0,0.029598308668076112,28.428571428571427,1.0,0.035175879396984924,27.0,0.8571428571428571,0.031746031746031744,33.57142857142857,0.9285714285714286,0.027659574468085108,24.428571428571427,0.5,0.020467836257309944,19.5,0.35714285714285715,0.018315018315018316,13.785714285714286,0.14285714285714285,0.010362694300518133,4.785714285714286,0.07142857142857142,0.014925373134328358
2020-08-10,5.0,189.0,0.026455026455026454,4.642857142857143,186.71428571428572,0.02486610558530987,0.0,0.0,,35.0,1.0,0.02857142857142857,27.0,1.0,0.037037037037037035,28.0,0.0,0.0,36.0,0.0,0.0,25.0,0.0,0.0,20.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,34.357142857142854,1.0714285714285714,0.031185031185031187,28.0,0.9285714285714286,0.03316326530612245,27.285714285714285,0.7857142857142857,0.028795811518324606,34.357142857142854,0.7857142857142857,0.02286902286902287,24.571428571428573,0.5,0.020348837209302324,19.714285714285715,0.2857142857142857,0.014492753623188404,13.714285714285714,0.14285714285714285,0.010416666666666666,4.642857142857143,0.07142857142857142,0.015384615384615382
2020-08-11,0.0,179.0,0.0,4.285714285714286,187.21428571428572,0.02289202594429607,0.0,0.0,,28.0,0.0,0.0,23.0,0.0,0.0,31.0,0.0,0.0,35.0,1.0,0.02857142857142857,25.0,0.0,0.0,22.0,-1.0,-0.045454545454545456,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,34.42857142857143,1.0,0.02904564315352697,27.285714285714285,0.9285714285714286,0.034031413612565446,27.857142857142858,0.7142857142857143,0.02564102564102564,35.142857142857146,0.7857142857142857,0.02235772357723577,24.714285714285715,0.35714285714285715,0.014450867052023121,19.857142857142858,0.21428571428571427,0.010791366906474819,13.357142857142858,0.14285714285714285,0.0106951871657754,4.642857142857143,0.0,0.0
2020-08-12,4.0,166.0,0.024096385542168676,4.285714285714286,186.85714285714286,0.02293577981651376,0.0,0.0,,33.0,1.0,0.030303030303030304,26.0,2.0,0.07692307692307693,22.0,0.0,0.0,22.0,0.0,0.0,25.0,0.0,0.0,20.0,1.0,0.05,11.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,34.714285714285715,1.0,0.02880658436213992,26.928571428571427,0.9285714285714286,0.03448275862068966,27.714285714285715,0.7142857142857143,0.02577319587628866,35.0,0.7142857142857143,0.020408163265306124,24.785714285714285,0.35714285714285715,0.014409221902017292,19.857142857142858,0.2857142857142857,0.014388489208633093,13.142857142857142,0.14285714285714285,0.010869565217391304,4.642857142857143,0.0,0.0
2020-08-13,2.0,207.0,0.00966183574879227,4.071428571428571,189.35714285714286,0.021501320256506976,0.0,0.0,,32.0,0.0,0.0,26.0,2.0,0.07692307692307693,36.0,-1.0,-0.027777777777777776,32.0,0.0,0.0,34.0,0.0,0.0,19.0,0.0,0.0,22.0,1.0,0.045454545454545456,5.0,0.0,0.0,0.0,0.0,,35.07142857142857,1.0,0.028513238289205704,26.5,1.0,0.03773584905660377,28.571428571428573,0.5714285714285714,0.019999999999999997,35.57142857142857,0.6428571428571429,0.01807228915662651,25.571428571428573,0.35714285714285715,0.013966480446927373,19.785714285714285,0.21428571428571427,0.010830324909747292,13.642857142857142,0.21428571428571427,0.015706806282722512,4.571428571428571,0.0,0.0
2020-08-14,8.0,186.0,0.043010752688172046,4.642857142857143,187.35714285714286,0.024780785360274497,0.0,0.0,,45.0,2.0,0.044444444444444446,32.0,1.0,0.03125,19.0,1.0,0.05263157894736842,31.0,2.0,0.06451612903225806,28.0,1.0,0.03571428571428571,17.0,0.0,0.0,10.0,1.0,0.1,4.0,0.0,0.0,0.0,0.0,,35.5,1.1428571428571428,0.03219315895372233,26.571428571428573,1.0714285714285714,0.04032258064516129,27.642857142857142,0.6428571428571429,0.023255813953488375,34.42857142857143,0.7857142857142857,0.022821576763485476,25.285714285714285,0.42857142857142855,0.01694915254237288,19.928571428571427,0.21428571428571427,0.010752688172043012,13.214285714285714,0.2857142857142857,0.021621621621621623,4.714285714285714,0.0,0.0
2020-08-15,0.0,212.0,0.0,4.285714285714286,189.0,0.022675736961451247,0.0,0.0,,45.0,1.0,0.022222222222222223,35.0,-1.0,-0.02857142857142857,23.0,0.0,0.0,39.0,-2.0,-0.05128205128205128,32.0,1.0,0.03125,25.0,0.0,0.0,9.0,1.0,0.1111111111111111,4.0,0.0,0.0,0.0,0.0,,36.142857142857146,1.1428571428571428,0.03162055335968379,27.142857142857142,0.9285714285714286,0.034210526315789476,27.285714285714285,0.6428571428571429,0.023560209424083774,34.57142857142857,0.6428571428571429,0.018595041322314054,25.857142857142858,0.5,0.019337016574585635,20.285714285714285,0.21428571428571427,0.01056338028169014,12.857142857142858,0.35714285714285715,0.027777777777777776,4.714285714285714,0.0,0.0
2020-08-16,1.0,143.0,0.006993006993006993,3.9285714285714284,185.78571428571428,0.02114571318723568,0.0,0.0,,31.0,1.0,0.03225806451612903,23.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,23.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,35.857142857142854,1.1428571428571428,0.03187250996015936,27.0,0.8571428571428571,0.031746031746031744,26.928571428571427,0.5,0.01856763925729443,33.57142857142857,0.5,0.014893617021276596,25.785714285714285,0.42857142857142855,0.01662049861495845,19.928571428571427,0.21428571428571427,0.010752688172043012,12.642857142857142,0.35714285714285715,0.028248587570621472,4.428571428571429,0.0,0.0
2020-08-17,1.0,142.0,0.007042253521126761,3.7142857142857144,182.42857142857142,0.020360219263899765,0.0,0.0,,30.0,1.0,0.03333333333333333,23.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,22.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,35.357142857142854,1.0714285714285714,0.030303030303030304,26.714285714285715,0.7857142857142857,0.029411764705882353,26.214285714285715,0.42857142857142855,0.01634877384196185,32.357142857142854,0.5,0.01545253863134658,25.571428571428573,0.35714285714285715,0.013966480446927373,19.714285714285715,0.14285714285714285,0.007246376811594202,12.285714285714286,0.35714285714285715,0.029069767441860465,4.214285714285714,0.0,0.0
2020-08-18,8.0,156.0,0.05128205128205128,3.9285714285714284,180.14285714285714,0.021808088818398096,0.0,0.0,,33.0,5.0,0.15151515151515152,28.0,2.0,0.07142857142857142,20.0,0.0,0.0,18.0,0.0,0.0,19.0,0.0,0.0,16.0,0.0,0.0,20.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,,35.142857142857146,1.3571428571428572,0.03861788617886179,26.785714285714285,0.8571428571428571,0.032,25.714285714285715,0.35714285714285715,0.013888888888888888,31.071428571428573,0.35714285714285715,0.011494252873563218,25.214285714285715,0.35714285714285715,0.014164305949008499,19.357142857142858,0.14285714285714285,0.007380073800738007,12.714285714285714,0.35714285714285715,0.02808988764044944,4.071428571428571,0.07142857142857142,0.017543859649122806
2020-08-19,0.0,169.0,0.0,3.5,178.78571428571428,0.019576508190171794,0.0,0.0,,38.0,1.0,0.02631578947368421,30.0,0.0,0.0,25.0,0.0,0.0,22.0,0.0,0.0,19.0,0.0,0.0,16.0,0.0,0.0,12.0,0.0,0.0,7.0,-1.0,-0.14285714285714285,0.0,0.0,,35.285714285714285,1.2857142857142858,0.03643724696356276,27.071428571428573,0.7857142857142857,0.029023746701846962,25.5,0.2857142857142857,0.011204481792717087,29.928571428571427,0.35714285714285715,0.011933174224343677,24.928571428571427,0.35714285714285715,0.014326647564469915,19.142857142857142,0.07142857142857142,0.0037313432835820895,12.642857142857142,0.2857142857142857,0.022598870056497175,4.285714285714286,0.0,0.0
2020-08-20,2.0,188.0,0.010638297872340425,3.2857142857142856,178.71428571428572,0.01838529176658673,0.0,0.0,,44.0,1.0,0.022727272727272728,38.0,1.0,0.02631578947368421,16.0,0.0,0.0,36.0,0.0,0.0,11.0,0.0,0.0,22.0,0.0,0.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,,35.92857142857143,1.2857142857142858,0.03578528827037773,27.857142857142858,0.7857142857142857,0.028205128205128206,24.571428571428573,0.2857142857142857,0.011627906976744184,29.928571428571427,0.35714285714285715,0.011933174224343677,23.928571428571427,0.2857142857142857,0.011940298507462687,19.285714285714285,0.07142857142857142,0.003703703703703704,12.214285714285714,0.21428571428571427,0.017543859649122806,4.928571428571429,0.0,0.0
2020-08-21,10.0,188.0,0.05319148936170213,3.642857142857143,178.71428571428572,0.020383693045563547,0.0,0.0,,33.0,2.0,0.06060606060606061,40.0,3.0,0.075,24.0,0.0,0.0,27.0,1.0,0.037037037037037035,28.0,2.0,0.07142857142857142,17.0,1.0,0.058823529411764705,18.0,1.0,0.05555555555555555,1.0,0.0,0.0,0.0,0.0,,35.785714285714285,1.3571428571428572,0.03792415169660679,28.785714285714285,0.9285714285714286,0.03225806451612903,24.357142857142858,0.21428571428571427,0.00879765395894428,29.357142857142858,0.2857142857142857,0.0097323600973236,24.142857142857142,0.42857142857142855,0.01775147928994083,19.0,0.14285714285714285,0.007518796992481203,12.5,0.2857142857142857,0.022857142857142857,4.642857142857143,0.0,0.0
2020-08-22,4.0,165.0,0.024242424242424242,3.642857142857143,177.0,0.020581113801452784,0.0,0.0,,29.0,2.0,0.06896551724137931,25.0,1.0,0.04,32.0,2.0,0.0625,23.0,0.0,0.0,22.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,35.142857142857146,1.3571428571428572,0.03861788617886179,28.642857142857142,0.9285714285714286,0.032418952618453865,24.571428571428573,0.2857142857142857,0.011627906976744184,28.357142857142858,0.2857142857142857,0.010075566750629723,24.0,0.35714285714285715,0.014880952380952382,18.5,0.07142857142857142,0.0038610038610038607,12.428571428571429,0.2857142857142857,0.022988505747126436,4.928571428571429,0.0,0.0
2020-08-23,5.0,164.0,0.03048780487804878,3.5714285714285716,175.28571428571428,0.020374898125509376,0.0,0.0,,28.0,3.0,0.10714285714285714,23.0,0.0,0.0,32.0,1.0,0.03125,25.0,0.0,0.0,23.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,34.57142857142857,1.5,0.04338842975206612,28.5,0.8571428571428571,0.03007518796992481,24.928571428571427,0.21428571428571427,0.008595988538681949,27.571428571428573,0.14285714285714285,0.005181347150259067,24.0,0.2857142857142857,0.011904761904761904,18.0,0.07142857142857142,0.003968253968253968,12.571428571428571,0.2857142857142857,0.022727272727272728,5.142857142857143,0.0,0.0
2020-08-24,2.0,138.0,0.014492753623188406,3.357142857142857,171.64285714285714,0.019558884727424054,0.0,0.0,,31.0,2.0,0.06451612903225806,21.0,0.0,0.0,19.0,0.0,0.0,16.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,34.285714285714285,1.5714285714285714,0.04583333333333334,28.071428571428573,0.7857142857142857,0.02798982188295165,24.285714285714285,0.21428571428571427,0.008823529411764706,26.142857142857142,0.14285714285714285,0.00546448087431694,23.714285714285715,0.2857142857142857,0.012048192771084336,17.714285714285715,0.07142857142857142,0.004032258064516129,12.285714285714286,0.2857142857142857,0.02325581395348837,5.071428571428571,0.0,0.0
2020-08-25,4.0,128.0,0.03125,3.642857142857143,168.0,0.021683673469387755,0.0,0.0,,26.0,1.0,0.038461538461538464,18.0,3.0,0.16666666666666666,14.0,0.0,0.0,19.0,0.0,0.0,21.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,34.142857142857146,1.6428571428571428,0.048117154811715475,27.714285714285715,1.0,0.03608247422680412,23.071428571428573,0.21428571428571427,0.009287925696594427,25.0,0.07142857142857142,0.002857142857142857,23.428571428571427,0.2857142857142857,0.012195121951219513,17.0,0.14285714285714285,0.008403361344537815,12.5,0.2857142857142857,0.022857142857142857,5.071428571428571,0.0,0.0
2020-08-26,11.0,190.0,0.05789473684210526,4.142857142857143,169.71428571428572,0.02441077441077441,0.0,0.0,,46.0,5.0,0.10869565217391304,21.0,0.0,0.0,29.0,2.0,0.06896551724137931,34.0,2.0,0.058823529411764705,20.0,2.0,0.1,20.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,35.07142857142857,1.9285714285714286,0.054989816700611004,27.357142857142858,0.8571428571428571,0.031331592689295036,23.571428571428573,0.35714285714285715,0.01515151515151515,25.857142857142858,0.21428571428571427,0.008287292817679558,23.071428571428573,0.42857142857142855,0.018575851393188854,17.0,0.07142857142857142,0.004201680672268907,12.285714285714286,0.2857142857142857,0.02325581395348837,5.428571428571429,0.0,0.0
2020-08-27,2.0,147.0,0.013605442176870748,4.142857142857143,165.42857142857142,0.02504317789291883,0.0,0.0,,30.0,2.0,0.06666666666666667,20.0,1.0,0.05,20.0,0.0,0.0,19.0,-1.0,-0.05263157894736842,23.0,0.0,0.0,14.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,34.92857142857143,2.0714285714285716,0.05930470347648262,26.928571428571427,0.7857142857142857,0.029177718832891247,22.428571428571427,0.42857142857142855,0.01910828025477707,24.928571428571427,0.14285714285714285,0.0057306590257879654,22.285714285714285,0.42857142857142855,0.019230769230769232,16.642857142857142,0.07142857142857142,0.004291845493562232,11.857142857142858,0.21428571428571427,0.018072289156626505,5.428571428571429,0.0,0.0
2020-08-28,1.0,178.0,0.0056179775280898875,3.642857142857143,164.85714285714286,0.02209705372616984,0.0,0.0,,23.0,1.0,0.043478260869565216,19.0,0.0,0.0,24.0,0.0,0.0,23.0,0.0,0.0,20.0,0.0,0.0,23.0,0.0,0.0,25.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,,33.357142857142854,2.0,0.05995717344753748,26.0,0.7142857142857143,0.027472527472527472,22.785714285714285,0.35714285714285715,0.015673981191222573,24.357142857142858,0.0,0.0,21.714285714285715,0.35714285714285715,0.01644736842105263,17.071428571428573,0.07142857142857142,0.0041841004184100415,12.928571428571429,0.14285714285714285,0.011049723756906077,6.642857142857143,0.0,0.0
2020-08-29,8.0,206.0,0.038834951456310676,4.214285714285714,164.42857142857142,0.025629887054735016,0.0,0.0,,22.0,1.0,0.045454545454545456,32.0,2.0,0.0625,35.0,1.0,0.02857142857142857,35.0,2.0,0.05714285714285714,35.0,0.0,0.0,23.0,1.0,0.043478260869565216,18.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,31.714285714285715,2.0,0.06306306306306306,25.785714285714285,0.9285714285714286,0.036011080332409975,23.642857142857142,0.42857142857142855,0.018126888217522657,24.071428571428573,0.2857142857142857,0.011869436201780414,21.928571428571427,0.2857142857142857,0.013029315960912053,16.928571428571427,0.14285714285714285,0.008438818565400845,13.571428571428571,0.07142857142857142,0.005263157894736842,6.714285714285714,0.0,0.0
2020-08-30,7.0,205.0,0.03414634146341464,4.642857142857143,168.85714285714286,0.027495769881556685,0.0,0.0,,21.0,2.0,0.09523809523809523,34.0,2.0,0.058823529411764705,34.0,1.0,0.029411764705882353,34.0,2.0,0.058823529411764705,35.0,0.0,0.0,23.0,1.0,0.043478260869565216,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,31.0,2.0714285714285716,0.06682027649769585,26.571428571428573,1.0714285714285714,0.04032258064516129,24.5,0.5,0.02040816326530612,25.0,0.42857142857142855,0.01714285714285714,22.785714285714285,0.2857142857142857,0.012539184952978056,17.5,0.21428571428571427,0.012244897959183673,14.357142857142858,0.07142857142857142,0.004975124378109453,7.0,0.0,0.0
2020-08-31,3.0,159.0,0.018867924528301886,4.785714285714286,170.07142857142858,0.028139437211255773,0.0,0.0,,26.0,0.0,0.0,12.0,0.0,0.0,24.0,0.0,0.0,30.0,1.0,0.03333333333333333,33.0,0.0,0.0,21.0,2.0,0.09523809523809523,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,30.714285714285715,2.0,0.06511627906976744,25.785714285714285,1.0714285714285714,0.04155124653739612,24.857142857142858,0.5,0.020114942528735632,25.785714285714285,0.5,0.019390581717451526,23.571428571428573,0.2857142857142857,0.01212121212121212,17.785714285714285,0.35714285714285715,0.020080321285140562,14.285714285714286,0.07142857142857142,0.004999999999999999,7.285714285714286,0.0,0.0
2020-09-01,5.0,87.0,0.05747126436781609,4.571428571428571,165.14285714285714,0.02768166089965398,0.0,0.0,,12.0,1.0,0.08333333333333333,12.0,3.0,0.25,17.0,0.0,0.0,8.0,0.0,0.0,17.0,1.0,0.058823529411764705,10.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,29.214285714285715,1.7142857142857142,0.058679706601466985,24.642857142857142,1.1428571428571428,0.0463768115942029,24.642857142857142,0.5,0.02028985507246377,25.071428571428573,0.5,0.019943019943019943,23.428571428571427,0.35714285714285715,0.015243902439024392,17.357142857142858,0.35714285714285715,0.0205761316872428,13.357142857142858,0.07142857142857142,0.0053475935828877,7.428571428571429,-0.07142857142857142,-0.009615384615384614
2020-09-02,4.0,181.0,0.022099447513812154,4.857142857142857,166.0,0.029259896729776247,0.0,0.0,,15.0,1.0,0.06666666666666667,37.0,0.0,0.0,30.0,0.0,0.0,28.0,0.0,0.0,30.0,3.0,0.1,15.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,27.571428571428573,1.7142857142857142,0.0621761658031088,25.142857142857142,1.1428571428571428,0.045454545454545456,25.0,0.5,0.02,25.5,0.5,0.0196078431372549,24.214285714285715,0.5714285714285714,0.023598820058997046,17.285714285714285,0.35714285714285715,0.02066115702479339,13.642857142857142,0.07142857142857142,0.005235602094240838,7.642857142857143,0.0,0.0
2020-09-03,5.0,109.0,0.045871559633027525,5.071428571428571,160.35714285714286,0.03162583518930957,0.0,0.0,,12.0,1.0,0.08333333333333333,17.0,1.0,0.058823529411764705,17.0,1.0,0.058823529411764705,11.0,0.0,0.0,26.0,2.0,0.07692307692307693,16.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,25.285714285714285,1.7142857142857142,0.06779661016949153,23.642857142857142,1.1428571428571428,0.04833836858006042,25.071428571428573,0.5714285714285714,0.02279202279202279,23.714285714285715,0.5,0.02108433734939759,25.285714285714285,0.7142857142857143,0.028248587570621472,16.857142857142858,0.35714285714285715,0.0211864406779661,13.785714285714286,0.07142857142857142,0.005181347150259067,6.714285714285714,0.0,0.0
2020-09-04,3.0,467.0,0.006423982869379015,4.571428571428571,180.28571428571428,0.025356576862123614,0.0,0.0,,39.0,1.0,0.02564102564102564,58.0,0.0,0.0,67.0,0.0,0.0,76.0,0.0,0.0,78.0,1.0,0.01282051282051282,86.0,1.0,0.011627906976744186,45.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,25.714285714285715,1.6428571428571428,0.06388888888888888,24.928571428571427,0.9285714285714286,0.03724928366762178,28.142857142857142,0.5714285714285714,0.02030456852791878,27.214285714285715,0.42857142857142855,0.015748031496062992,28.857142857142858,0.6428571428571429,0.02227722772277228,21.785714285714285,0.35714285714285715,0.01639344262295082,15.714285714285714,0.0,0.0,7.928571428571429,0.0,0.0
2020-09-05,6.0,281.0,0.021352313167259787,4.714285714285714,188.57142857142858,0.024999999999999998,0.0,0.0,,43.0,4.0,0.09302325581395349,39.0,0.0,0.0,42.0,0.0,0.0,48.0,1.0,0.020833333333333332,43.0,1.0,0.023255813953488372,34.0,0.0,0.0,21.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,,26.714285714285715,1.7857142857142858,0.06684491978609626,25.928571428571427,0.8571428571428571,0.03305785123966942,28.857142857142858,0.42857142857142855,0.01485148514851485,29.0,0.5,0.017241379310344827,30.357142857142858,0.7142857142857143,0.023529411764705882,23.285714285714285,0.35714285714285715,0.015337423312883437,16.285714285714285,0.0,0.0,8.357142857142858,0.0,0.0
2020-09-06,6.0,281.0,0.021352313167259787,4.785714285714286,196.92857142857142,0.02430177729416032,0.0,0.0,,44.0,3.0,0.06818181818181818,39.0,0.0,0.0,41.0,0.0,0.0,48.0,1.0,0.020833333333333332,42.0,0.0,0.0,34.0,0.0,0.0,20.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,27.857142857142858,1.7857142857142858,0.06410256410256411,27.071428571428573,0.8571428571428571,0.031662269129287594,29.5,0.35714285714285715,0.012106537530266344,30.642857142857142,0.5714285714285714,0.018648018648018648,31.714285714285715,0.7142857142857143,0.02252252252252252,24.785714285714285,0.35714285714285715,0.014409221902017292,16.714285714285715,0.0,0.0,8.642857142857142,0.0,0.0
2020-09-07,8.0,118.0,0.06779661016949153,5.214285714285714,195.5,0.026671538180489587,0.0,0.0,,23.0,7.0,0.30434782608695654,13.0,1.0,0.07692307692307693,24.0,0.0,0.0,19.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,27.285714285714285,2.142857142857143,0.07853403141361257,26.5,0.9285714285714286,0.03504043126684636,29.857142857142858,0.35714285714285715,0.011961722488038277,30.857142857142858,0.5714285714285714,0.018518518518518517,31.357142857142858,0.7142857142857143,0.022779043280182234,24.571428571428573,0.35714285714285715,0.014534883720930232,16.642857142857142,0.0,0.0,8.428571428571429,0.0,0.0
2020-09-08,3.0,230.0,0.013043478260869565,5.142857142857143,202.78571428571428,0.025361042620641074,0.0,0.0,,40.0,1.0,0.025,32.0,1.0,0.03125,28.0,0.0,0.0,28.0,0.0,0.0,47.0,0.0,0.0,32.0,0.0,0.0,19.0,1.0,0.05263157894736842,4.0,0.0,0.0,0.0,0.0,,28.285714285714285,2.142857142857143,0.07575757575757576,27.5,0.7857142857142857,0.02857142857142857,30.857142857142858,0.35714285714285715,0.011574074074074073,31.5,0.5714285714285714,0.018140589569160998,33.214285714285715,0.7142857142857143,0.02150537634408602,26.0,0.35714285714285715,0.013736263736263736,17.214285714285715,0.07142857142857142,0.004149377593360995,8.214285714285714,0.0,0.0
2020-09-09,4.0,107.0,0.037383177570093455,4.642857142857143,196.85714285714286,0.02358490566037736,0.0,0.0,,24.0,1.0,0.041666666666666664,10.0,0.0,0.0,21.0,1.0,0.047619047619047616,7.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,26.714285714285715,1.8571428571428572,0.06951871657754011,26.714285714285715,0.7857142857142857,0.029411764705882353,30.285714285714285,0.2857142857142857,0.009433962264150943,29.571428571428573,0.42857142857142855,0.014492753623188404,32.92857142857143,0.5714285714285714,0.017353579175704986,25.714285714285715,0.35714285714285715,0.013888888888888888,17.142857142857142,0.07142857142857142,0.004166666666666667,7.785714285714286,0.0,0.0
2020-09-10,7.0,133.0,0.05263157894736842,5.0,195.85714285714286,0.025528811086797956,0.0,0.0,,20.0,2.0,0.1,24.0,1.0,0.041666666666666664,16.0,3.0,0.1875,25.0,0.0,0.0,23.0,0.0,0.0,15.0,1.0,0.06666666666666667,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,26.0,1.8571428571428572,0.07142857142857142,27.0,0.7857142857142857,0.0291005291005291,30.0,0.5,0.016666666666666666,30.0,0.5,0.016666666666666666,32.92857142857143,0.5714285714285714,0.017353579175704986,25.785714285714285,0.42857142857142855,0.01662049861495845,16.642857142857142,0.07142857142857142,0.004291845493562232,7.5,0.0,0.0
2020-09-11,6.0,199.0,0.03015075376884422,5.357142857142857,197.35714285714286,0.027144408251900107,0.0,0.0,,40.0,3.0,0.075,28.0,2.0,0.07142857142857142,33.0,1.0,0.030303030303030304,24.0,0.0,0.0,33.0,0.0,0.0,17.0,0.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,27.214285714285715,2.0,0.07349081364829396,27.642857142857142,0.9285714285714286,0.03359173126614987,30.642857142857142,0.5714285714285714,0.018648018648018648,30.071428571428573,0.5,0.0166270783847981,33.857142857142854,0.5714285714285714,0.01687763713080169,25.357142857142858,0.42857142857142855,0.016901408450704224,16.214285714285715,0.07142857142857142,0.004405286343612334,6.357142857142857,0.0,0.0
