date,region,cliAdmissions,testPositivity,positiveTests,totalTests
2020-11-21,West-Central,27.0,13.7,632,4494
2020-11-22,West-Central,28.0,13.1,610,4726
2020-11-23,West-Central,26.0,12.5,543,4777
2020-11-24,West-Central,27.0,11.9,685,8046
2020-11-25,West-Central,26.0,11.6,628,6178
2020-11-26,West-Central,25.0,11.8,545,3156
2020-11-27,West-Central,22.0,11.2,481,5501
2020-11-28,West-Central,22.0,10.9,317,2556
2020-11-29,West-Central,21.0,10.9,450,3157
2020-11-30,West-Central,20.0,11.2,514,3813
2020-12-01,West-Central,19.0,11.8,523,4945
2020-12-02,West-Central,17.0,11.8,601,5869
2020-12-03,West-Central,18.0,10.9,568,5804
2020-12-04,West-Central,17.0,10.5,472,6682
2020-12-05,West-Central,17.0,10.6,492,3819
2020-12-06,West-Central,18.0,10.3,406,3725
2020-12-07,West-Central,17.0,10.1,515,4534
2020-12-08,West-Central,17.0,9.7,556,6791
2020-12-09,West-Central,18.0,9.3,603,7524
2020-12-10,West-Central,19.0,9.1,575,6495
2020-12-11,West-Central,19.0,9.5,744,8245
2020-12-12,West-Central,21.0,9.2,291,2839
2020-12-13,West-Central,20.0,9.0,523,5952
2020-12-14,West-Central,20.0,8.7,413,4673
2020-12-15,West-Central,19.0,8.6,388,5570
2020-12-16,West-Central,20.0,8.6,408,4988
2020-12-17,West-Central,20.0,8.4,326,4759
2020-12-18,West-Central,19.0,8.0,382,5427
2020-12-19,West-Central,20.0,7.5,192,3492
2020-12-20,West-Central,19.0,7.3,298,3964
2020-12-21,West-Central,18.0,7.2,337,4387
2020-12-22,West-Central,20.0,7.1,358,5267
2020-12-23,West-Central,19.0,7.1,426,5235
2020-12-24,West-Central,17.0,6.9,252,4642
2020-12-25,West-Central,15.0,7.3,304,2773
2020-12-26,West-Central,16.0,7.9,253,2065
2020-12-27,West-Central,17.0,8.3,241,1944
2020-12-28,West-Central,16.0,8.5,465,5083
2020-12-29,West-Central,16.0,8.6,398,5501
2020-12-30,West-Central,15.0,8.5,491,6125
2020-12-31,West-Central,14.0,8.7,481,6627
2021-01-01,West-Central,12.0,8.4,262,3625
2021-01-02,West-Central,14.0,8.0,150,2041
2021-01-03,West-Central,14.0,8.0,227,1740
2021-01-04,West-Central,15.0,8.2,471,4548
2021-01-05,West-Central,14.0,8.3,499,6572
2021-01-06,West-Central,14.0,8.1,443,6235
2021-01-07,West-Central,14.0,8.2,552,6964
2021-01-08,West-Central,15.0,7.7,364,6992
2021-01-09,West-Central,16.0,7.5,188,3758
2021-01-10,West-Central,15.0,7.2,258,3434
2021-01-11,West-Central,15.0,6.9,294,3970
2021-01-12,West-Central,14.0,6.5,307,5557
2021-01-13,West-Central,14.0,6.1,358,7191
2021-01-14,West-Central,13.0,5.7,334,6184
2021-01-15,West-Central,12.0,5.7,256,5099
2021-01-16,West-Central,11.0,5.5,160,4371
2021-01-17,West-Central,10.0,5.3,181,3360
2021-01-18,West-Central,11.0,5.1,192,2992
2021-01-19,West-Central,12.0,5.0,247,5417
2021-01-20,West-Central,11.0,4.5,186,6819
2021-01-21,West-Central,11.0,4.4,290,6468
2021-01-22,West-Central,11.0,4.4,288,5574
2021-01-23,West-Central,12.0,4.2,133,5136
2021-01-24,West-Central,12.0,4.3,169,2594
2021-01-25,West-Central,11.0,4.2,187,3516
2021-01-26,West-Central,10.0,4.0,191,6025
2021-01-27,West-Central,8.0,4.1,197,6383
2021-01-28,West-Central,8.0,4.2,220,4114
2021-01-29,West-Central,8.0,3.8,184,5687
2021-01-30,West-Central,7.0,3.9,144,4768
2021-01-31,West-Central,7.0,3.8,127,2308
2021-02-01,West-Central,6.0,3.8,157,2926
2021-02-02,West-Central,6.0,3.6,172,7053
2021-02-03,West-Central,7.0,3.6,158,5633
2021-02-04,West-Central,7.0,3.4,157,3941
2021-02-05,West-Central,6.0,3.3,138,5730
2021-02-06,West-Central,5.0,3.3,125,3992
2021-02-07,West-Central,5.0,3.2,88,1527
2021-02-08,West-Central,5.0,3.1,107,2764
2021-02-09,West-Central,5.0,3.2,148,5056
2021-02-10,West-Central,4.0,3.2,141,5680
2021-02-11,West-Central,5.0,3.1,117,3457
2021-02-12,West-Central,5.0,3.0,105,5543
2021-02-13,West-Central,5.0,2.8,74,3569
2021-02-14,West-Central,5.0,2.7,62,1376
2021-02-15,West-Central,5.0,2.7,75,1934
2021-02-16,West-Central,5.0,2.8,66,1678
2021-02-17,West-Central,5.0,2.9,90,3102
2021-02-18,West-Central,4.0,2.9,98,2578
2021-02-19,West-Central,4.0,2.7,56,4821
2021-02-20,West-Central,4.0,2.7,78,4059
2021-02-21,West-Central,4.0,2.6,61,1747
2021-02-22,West-Central,3.0,2.7,95,2456
2021-02-23,West-Central,3.0,2.3,81,5071
2021-02-24,West-Central,3.0,2.3,95,4157
2021-02-25,West-Central,3.0,2.0,59,3401
2021-02-26,West-Central,4.0,2.2,67,3831
2021-02-27,West-Central,4.0,2.1,54,3214
2021-02-28,West-Central,4.0,2.1,47,1132
2021-03-01,West-Central,4.0,2.0,62,2648
2021-03-02,West-Central,4.0,2.1,82,4216
2021-03-03,West-Central,4.0,2.0,74,3291
2021-03-04,West-Central,4.0,2.1,65,3491
2021-03-05,West-Central,4.0,2.0,52,4205
2021-03-06,West-Central,3.0,2.0,50,2367
2021-03-07,West-Central,4.0,2.0,37,1082
2021-03-08,West-Central,3.0,1.9,47,2360
2021-03-09,West-Central,3.0,1.9,60,3973
2021-03-10,West-Central,3.0,1.6,41,4930
2021-03-11,West-Central,2.0,1.5,50,3894
2021-03-12,West-Central,2.0,1.6,55,2263
2021-03-13,West-Central,2.0,1.5,37,3973
2021-03-14,West-Central,3.0,1.4,27,682
2021-03-15,West-Central,3.0,1.5,54,2045
